137,154_2_240_2,48,I-15 NB  Lake Mead EB On-Ramp between Lake Mead Boulevard and I-15 NB,microwave radar,36197895,-115135925,580,1353,1842,4633
138,155_1_240_1,49,I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp,inductive loop,36198769,-115139084,580,1353,1842,4633
139,155_1_240_2,49,I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp,inductive loop,36198769,-115139084,580,1353,1842,4633
140,155_1_240_3,49,I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp,inductive loop,36198769,-115139084,580,1353,1842,4633
141,155_1_240_4,49,I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp,inductive loop,36198769,-115139084,580,1353,1842,4633
142,155_2_239_1,50,I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp,microwave radar,36195721,-115140450,580,1353,1842,4633
143,155_2_239_2,50,I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp,microwave radar,36195721,-115140450,580,1353,1842,4633
144,155_2_239_3,50,I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp,microwave radar,36195721,-115140450,580,1353,1842,4633
145,155_2_239_4,50,I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp,microwave radar,36195721,-115140450,580,1353,1842,4633
146,156_2_57_1,51,I-15 SB between I-15 SB  Lake Mead WB On-Ramp and I-15 SB Lake Mead EB On-Ramp,microwave radar,36193386,-115141426,580,1353,1842,4633
147,156_2_57_2,51,I-15 SB between I-15 SB  Lake Mead WB On-Ramp and I-15 SB Lake Mead EB On-Ramp,microwave radar,36193386,-115141426,580,1353,1842,4633
148,156_2_57_3,51,I-15 SB between I-15 SB  Lake Mead WB On-Ramp and I-15 SB Lake Mead EB On-Ramp,microwave radar,36193386,-115141426,580,1353,1842,4633
149,156_2_57_4,51,I-15 SB between I-15 SB  Lake Mead WB On-Ramp and I-15 SB Lake Mead EB On-Ramp,microwave radar,36193386,-115141426,580,1353,1842,4633
150,156_2_57_5,51,I-15 SB between I-15 SB  Lake Mead WB On-Ramp and I-15 SB Lake Mead EB On-Ramp,microwave radar,36193386,-115141426,580,1353,1842,4633
151,157_1_240_1,52,I-15 SB  Lake Mead Off-Ramp between I-15 SB and Lake Mead Boulevard,microwave radar,36198200,-115138496,580,1353,1842,4633
152,158_2_74_1,53,I-15 SB  Lake Mead WB On-Ramp between Lake Mead Boulevard and I-15 SB,video Image,36196987,-115139450,580,1353,1842,4633
153,158_2_74_2,53,I-15 SB  Lake Mead WB On-Ramp between Lake Mead Boulevard and I-15 SB,video Image,36196987,-115139450,580,1353,1842,4633
154,158_2_74_3,53,I-15 SB  Lake Mead WB On-Ramp between Lake Mead Boulevard and I-15 SB,video Image,36196987,-115139450,580,1353,1842,4633
